file_name,character_word_count
shakespeare-alls-11.txt,"{'COUNTESS': 2401, 'BERTRAM': 3157, 'LAFEU': 2267, 'HELENA': 4040, 'PAROLLES': 3865, 'Page': 8, 'KING': 3052, 'Steward': 346, 'Clown': 1700, 'DUKE': 240, 'Widow': 449, 'DIANA': 1758, 'MARIANA': 177, 'Gentleman': 130}"
shakespeare-antony-23.txt,"{'PHILO': 137, 'CLEOPATRA': 4966, 'MARK': 7135, 'Attendant': 10, 'DEMETRIUS': 54, 'CHARMIAN': 704, 'ALEXAS': 205, 'Soothsayer': 210, 'DOMITIUS': 2975, 'IRAS': 156, 'Messenger': 445, 'OCTAVIUS': 3155, 'LEPIDUS': 419, 'MARDIAN': 118, 'POMPEY': 946, 'MENECRATES': 38, 'MENAS': 629, 'VARRIUS': 27, 'MECAENAS': 225, 'AGRIPPA': 380, 'OCTAVIA': 231, 'VENTIDIUS': 242, 'SILIUS': 67, 'EROS': 302, 'CANIDIUS': 225, 'TAURUS': 2, 'SCARUS': 300, 'DOLABELLA': 381, 'EUPHRONIUS': 106, 'THYREUS': 200, 'DERCETAS': 157, 'DIOMEDES': 144, 'Egyptian': 38, 'PROCULEIUS': 209, 'GALLUS': 47, 'Guard': 26, 'SELEUCUS': 26, 'Clown': 263}"
shakespeare-as-12.txt,"{'ORLANDO': 2458, 'ADAM': 538, 'OLIVER': 1191, 'DENNIS': 17, 'CHARLES': 375, 'CELIA': 2177, 'ROSALIND': 5801, 'TOUCHSTONE': 2616, 'LE': 385, 'DUKE': 1936, 'AMIENS': 229, 'CORIN': 573, 'SILVIUS': 545, 'JAQUES': 1940, 'AUDREY': 158, 'SIR': 57, 'PHEBE': 716, 'Forester': 83, 'WILLIAM': 47, 'HYMEN': 167}"
shakespeare-comedy-7.txt,"{'AEGEON': 1649, 'Gaoler': 4, 'ANTIPHOLUS': 41, 'OF': 4676, 'DROMIO': 4084, 'ADRIANA': 2654, 'LUCIANA': 857, 'BALTHAZAR': 202, 'LUCE': 69, 'ANGELO': 804, 'Officer': 105, 'PINCH': 110, 'Servant': 144}"
shakespeare-coriolanus-24.txt,"{'CORIOLANUS': 7313, 'MENENIUS': 5695, 'Messenger': 493, 'COMINIUS': 2757, 'SICINIUS': 2286, 'BRUTUS': 1760, 'AUFIDIUS': 3534, 'VOLUMNIA': 2453, 'VIRGILIA': 249, 'Gentlewoman': 9, 'VALERIA': 347, 'LARTIUS': 802, 'Lieutenant': 85, 'Herald': 45, 'Officer': 5, 'AEdile': 95, 'Roman': 236, 'Volsce': 160}"
